wsid,wsnm,elvt,lat,lon,inme,city,prov,mdct,date,yr,mo,da,hr,prcp,stp,smax,smin,gbrd,temp,dewp,tmax,dmax,tmin,dmin,hmdy,hmax,hmin,wdsp,wdct,gust
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 0:00,06/11/2007,2007,11,6,0,,982.5,982.5,981.3,,29.3,12.1,29.7,16.8,25.5,10.8,35,58,32,3.2,101,6.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 1:00,06/11/2007,2007,11,6,1,,983.2,983.2,982.5,,29,13.5,29.9,13.6,29,12.2,39,39,35,3.6,94,6.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 2:00,06/11/2007,2007,11,6,2,,983.5,983.5,983.2,,27.4,14,29,14,27.4,13.6,44,44,39,2.5,93,6.9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 3:00,06/11/2007,2007,11,6,3,,983.7,983.7,983.4,,25.8,16.9,27.4,16.9,25.8,14.1,58,58,44,1.7,96,5.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 4:00,06/11/2007,2007,11,6,4,,983.7,983.8,983.6,,25.4,16.4,26.3,17,25.3,16.4,57,58,56,3.1,110,7.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 5:00,06/11/2007,2007,11,6,5,,983.7,983.8,983.6,,23.8,16.2,25.4,16.4,23.8,16,62,62,57,2,99,6.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 6:00,06/11/2007,2007,11,6,6,,983.7,983.7,983.6,,22,16.7,23.8,16.7,22,16.2,72,72,62,1.3,93,4.9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 7:00,06/11/2007,2007,11,6,7,,984.6,984.6,983.7,,19.7,17.4,22,17.8,19.5,16.6,86,89,72,0.5,157,2.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 8:00,06/11/2007,2007,11,6,8,,985.7,985.7,984.6,,18.3,17.3,19.7,17.3,18.3,16.9,93,94,85,,141,1.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 9:00,06/11/2007,2007,11,6,9,,986.7,986.7,985.7,214.149,22.9,18.3,22.9,18.3,18.2,17.1,75,94,75,,248,
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 10:00,06/11/2007,2007,11,6,10,,987.2,987.2,986.7,987.98,25,17.1,25.1,18.4,22.9,17,61,76,61,3.3,97,6.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 11:00,06/11/2007,2007,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 12:00,06/11/2007,2007,11,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 13:00,06/11/2007,2007,11,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 14:00,06/11/2007,2007,11,6,14,,986,987,986,1513.621,31,14.3,31.8,16,30,14.3,36,42,36,3.2,97,9.1
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 15:00,06/11/2007,2007,11,6,15,,984.8,986.1,984.8,3700.385,32.7,14,33,15.4,31,13.6,32,37,31,3.8,103,8.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 16:00,06/11/2007,2007,11,6,16,,983.4,984.8,983.4,3484.193,33.7,14,34,15.6,32.5,12.9,31,34,29,3.7,78,9.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 17:00,06/11/2007,2007,11,6,17,,982.5,983.4,982.5,3088.712,34.7,14,34.7,14.6,33.4,12.2,29,31,27,2.8,102,9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 18:00,06/11/2007,2007,11,6,18,,981.7,982.5,981.7,2286.388,34.3,12.9,35.2,14.2,33.9,12.6,27,29,26,2.5,94,9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 19:00,06/11/2007,2007,11,6,19,,981.3,981.7,981.3,1421.169,34.7,13.7,35.1,14.5,33.7,12.6,28,30,26,2.9,93,8.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 20:00,06/11/2007,2007,11,6,20,,981.6,981.6,981.3,481.038,32.6,12.8,34.7,14.5,32.2,12.8,30,33,28,2.7,106,5.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 21:00,06/11/2007,2007,11,6,21,,982.1,982.1,981.6,24.882,29.9,14.9,32.7,15.8,29.9,12.5,40,42,30,1.5,102,5.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 22:00,06/11/2007,2007,11,6,22,,982.7,982.7,982,0,31.5,11.4,31.7,15.4,29.4,11.3,29,42,29,2.4,123,4.9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,06/11/2007 23:00,06/11/2007,2007,11,6,23,,983.9,983.9,982.7,,30.3,13.3,31.5,13.3,29.8,11.4,35,35,29,3.4,112,7.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 0:00,07/11/2007,2007,11,7,0,,984.7,984.7,983.9,,30.2,15,31,15.1,30.2,13.4,40,40,35,4.2,109,8.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 1:00,07/11/2007,2007,11,7,1,,985.3,985.3,984.7,,29.3,13.1,30.3,15.1,29.3,13.1,37,41,36,5.4,109,11.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 2:00,07/11/2007,2007,11,7,2,,985.4,985.5,985.3,,28.1,14,29.3,14,28.1,13.1,42,42,37,6.1,120,11.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 3:00,07/11/2007,2007,11,7,3,,985.3,985.4,985.3,,26.6,15.5,28.1,15.5,26.5,14,51,51,42,5,114,11.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 4:00,07/11/2007,2007,11,7,4,,985.8,985.8,985.3,,25.1,16.4,26.6,16.4,25.1,15.5,58,58,51,3.1,100,9.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 5:00,07/11/2007,2007,11,7,5,,985.9,985.9,985.6,,23.7,15.3,25.2,16.4,23.7,15.3,59,59,58,1.9,111,7.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 6:00,07/11/2007,2007,11,7,6,,986,986.1,985.9,,21.5,15.9,23.7,15.9,21.5,15.2,71,71,59,1.6,110,3.3
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 7:00,07/11/2007,2007,11,7,7,,986.4,986.4,986,,21.2,15.3,22.2,16,21.2,15.1,69,71,65,0.7,109,4.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 8:00,07/11/2007,2007,11,7,8,,986.8,986.8,986.4,,19.2,16.3,21.2,17.4,18.9,15.2,83,91,69,1.3,129,2.3
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 9:00,07/11/2007,2007,11,7,9,,987,987,986.8,195.798,22.9,16.6,22.9,17.4,18.7,16.2,68,90,68,,85,2.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 10:00,07/11/2007,2007,11,7,10,,987.3,987.3,987,1006.252,25.7,16.3,25.8,17,22.9,15.8,56,67,55,2.8,140,8.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 11:00,07/11/2007,2007,11,7,11,,987.3,987.5,987.3,1922.932,27.7,16,27.7,16.4,25.7,15.5,49,56,48,3.6,127,7.3
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 12:00,07/11/2007,2007,11,7,12,,987,987.3,986.9,2736.812,29.5,15.7,29.7,16,27.6,15,43,50,42,2.9,110,7.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 13:00,07/11/2007,2007,11,7,13,,986.3,987,986.2,3371.272,31.1,15.1,31.5,16.2,29.5,14.3,38,44,37,3.6,108,8.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 14:00,07/11/2007,2007,11,7,14,,985.5,986.3,985.5,3691.728,33.1,14.5,33.2,16.1,30.9,14.3,33,40,33,3.8,119,8.3
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 15:00,07/11/2007,2007,11,7,15,,984.1,985.5,984.1,3691.297,33.9,13.7,34.5,15.1,32.6,13.4,30,34,29,3.3,134,8.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 16:00,07/11/2007,2007,11,7,16,,982.6,984.1,982.6,3496.906,35.1,13.7,35.4,15,33.9,12.8,28,31,27,2.7,79,7.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 17:00,07/11/2007,2007,11,7,17,,981.4,982.6,981.4,3078.101,36.4,13.7,36.5,14.7,34.8,13.1,26,29,25,1.2,66,7.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 18:00,07/11/2007,2007,11,7,18,,980.6,981.4,980.6,2452.605,36.6,13.6,36.9,14.9,35.9,13,25,28,24,2.1,65,6.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 19:00,07/11/2007,2007,11,7,19,,980.3,980.6,980.3,1651.497,35.7,14.2,36.8,15.1,35.7,13,28,29,25,2,89,5.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 20:00,07/11/2007,2007,11,7,20,,980.5,980.5,980.3,343.823,33,14.2,35.7,15,33,13.7,32,32,27,1.8,92,5.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 21:00,07/11/2007,2007,11,7,21,,981,981.1,980.5,19.482,31.1,13.6,33,14.3,31.1,13,35,35,31,1.5,100,4.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 22:00,07/11/2007,2007,11,7,22,,981.6,981.6,981,0,28,15.9,31.1,16.6,27.7,13.5,48,50,35,1.6,111,2.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,07/11/2007 23:00,07/11/2007,2007,11,7,23,,982.4,982.4,981.6,,31.4,13.9,31.4,15.7,28,13.9,35,48,35,3.7,106,7.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 0:00,08/11/2007,2007,11,8,0,,983.4,983.4,982.4,,31.6,14.8,32.2,14.8,31.4,13.7,36,36,33,4.6,104,8.9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 1:00,08/11/2007,2007,11,8,1,,984.5,984.5,983.4,,30.3,16.5,31.6,16.5,30.3,14.8,43,43,36,5.8,119,10.9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 2:00,08/11/2007,2007,11,8,2,,984.7,984.8,984.4,,28.5,17.6,30.3,17.6,28.5,16.5,52,52,43,4.7,108,10.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 3:00,08/11/2007,2007,11,8,3,,984.4,984.7,984.4,,27,18,28.5,18,27,17.6,58,58,52,3.1,104,8.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 4:00,08/11/2007,2007,11,8,4,,984,984.4,984,,25,18.3,27,18.3,25,18,67,67,58,1.3,80,5.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 5:00,08/11/2007,2007,11,8,5,,983.6,984,983.6,,22.7,19,25,19.1,22.6,18.3,80,80,67,1.3,108,2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 6:00,08/11/2007,2007,11,8,6,,983.4,983.7,983.4,,25.6,17.8,25.9,19.1,22.7,17.8,62,80,61,3,127,5.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 7:00,08/11/2007,2007,11,8,7,,983.6,983.7,983.4,,25,18,25.7,18,25,17.8,65,65,62,2.6,128,6.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 8:00,08/11/2007,2007,11,8,8,,984,984,983.5,,24.7,18.1,25,18.2,24.6,18,67,67,65,2.5,130,6.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 9:00,08/11/2007,2007,11,8,9,,984.5,984.5,984,113.843,25.1,18.3,25.1,18.6,24.5,18.1,66,69,66,2,146,4.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 10:00,08/11/2007,2007,11,8,10,,984.9,984.9,984.5,871.864,26.6,18.5,26.9,18.7,25.1,18.1,61,67,59,3.9,134,7.7
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 11:00,08/11/2007,2007,11,8,11,,985.3,985.3,984.8,1401.246,27.1,18.3,27.7,18.7,26.5,18,59,61,57,3.9,140,9.7
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 12:00,08/11/2007,2007,11,8,12,,985,985.4,985,2464.815,29,17.9,29.9,19.2,27.1,17.5,51,59,50,4,119,9.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 13:00,08/11/2007,2007,11,8,13,,984.5,985,984.5,3114.222,31.1,17.6,31.2,18.8,28.7,17.6,45,53,44,4.2,109,8.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 14:00,08/11/2007,2007,11,8,14,,983.4,984.5,983.4,3532.796,33.1,17.2,33.1,18.2,30.7,15.8,39,46,37,3.1,147,8.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 15:00,08/11/2007,2007,11,8,15,,982.1,983.4,982.1,3725.318,34.2,14.8,34.3,16.8,32.5,14.4,31,39,30,3,102,8.3
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 16:00,08/11/2007,2007,11,8,16,,980.9,982.1,980.9,3524.872,35.2,14.4,35.2,15.5,34,12.9,29,32,27,2.1,143,8.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 17:00,08/11/2007,2007,11,8,17,,979.6,980.9,979.6,3085.913,35.8,12.5,36.4,14.4,34.8,12.1,25,30,24,3,119,7.7
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 18:00,08/11/2007,2007,11,8,18,,978.7,979.6,978.6,2434.663,36.8,13.3,37.1,13.5,35.7,11.7,25,26,23,2.3,106,7.7
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 19:00,08/11/2007,2007,11,8,19,,978.4,978.7,978.4,1566.68,36,11.8,36.8,13.6,35.7,11.1,23,26,22,2,88,7.7
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 20:00,08/11/2007,2007,11,8,20,,978.7,978.7,978.4,585.486,32.8,13,36.2,13.8,32.8,12,30,30,23,1.9,79,5.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 21:00,08/11/2007,2007,11,8,21,,979.5,979.5,978.7,20.118,28.4,14.7,32.8,15.6,28.4,11.5,43,44,29,1.2,99,4.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 22:00,08/11/2007,2007,11,8,22,,980.4,980.4,979.5,0,27.8,13.5,28.4,16.2,26.1,13.5,41,54,41,1.8,104,2.7
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,08/11/2007 23:00,08/11/2007,2007,11,8,23,,981.2,981.2,980.5,,27,14.1,27.9,14.3,27,12.8,45,45,39,1.4,97,2.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 0:00,09/11/2007,2007,11,9,0,,981.9,981.9,981.2,,29.3,13.6,29.3,17.2,24.1,13.6,38,64,38,3.4,108,10.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 1:00,09/11/2007,2007,11,9,1,,982.6,982.6,981.9,,30.6,13.6,31.3,13.7,29.3,12.8,35,38,33,5.4,114,11.9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 2:00,09/11/2007,2007,11,9,2,,982.7,982.7,982.5,,28.3,15.3,30.6,15.3,28.3,13.6,45,45,35,3.4,102,9.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 3:00,09/11/2007,2007,11,9,3,,982.4,982.8,982.4,,26.7,15.3,28.3,15.5,26.7,15.3,50,50,45,2.3,92,6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 4:00,09/11/2007,2007,11,9,4,,982.3,982.4,982.2,,25.4,15.7,26.8,15.7,25.4,15.3,55,55,50,2.4,97,6.9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 5:00,09/11/2007,2007,11,9,5,,982,982.3,982,,23.8,16.9,25.4,16.9,23.8,15.7,65,65,55,2.6,99,5.2
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 6:00,09/11/2007,2007,11,9,6,,982.2,982.2,981.9,,23.3,17.3,24.1,17.3,23.3,16.9,69,69,65,2.9,106,5.9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 7:00,09/11/2007,2007,11,9,7,,982.7,982.7,982.2,,22.5,17.4,23.4,17.4,22.5,17.3,73,73,69,2.3,101,6.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 8:00,09/11/2007,2007,11,9,8,,983.5,983.5,982.7,,21,17.4,22.5,17.5,21,17.4,80,80,73,1.5,106,3.7
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 9:00,09/11/2007,2007,11,9,9,,984,984,983.5,132.636,22.6,17.9,22.6,18.1,20.6,17.4,75,84,75,0.3,99,2.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 10:00,09/11/2007,2007,11,9,10,,984.8,984.8,984,1034.568,25.7,16.5,25.7,18.1,22.6,16.1,57,75,56,2.3,112,4.1
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 11:00,09/11/2007,2007,11,9,11,,985.1,985.2,984.8,1913.426,27,15.2,27,16.2,25.3,14.8,49,57,48,3.9,115,7.1
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 12:00,09/11/2007,2007,11,9,12,,985.1,985.2,985,2758.853,28,14.2,28.5,15.6,26.8,14.2,43,49,43,4.2,112,8.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 13:00,09/11/2007,2007,11,9,13,,984.8,985.1,984.8,3394.898,29.5,13.6,29.7,15.4,27.9,13.5,38,45,38,3.9,137,8.7
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 14:00,09/11/2007,2007,11,9,14,,983.9,984.8,983.9,3712.343,31.3,13.1,31.5,14.9,29.2,12.9,33,39,33,3.3,123,8.3
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 15:00,09/11/2007,2007,11,9,15,,982.6,983.9,982.5,3713.186,32.8,13.4,33.1,14.2,31.3,12.4,31,35,30,3.9,110,7.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 16:00,09/11/2007,2007,11,9,16,,981.1,982.6,981.1,3531.86,33.9,13.1,34.5,13.5,32.6,11.9,28,31,27,3.4,127,10.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 17:00,09/11/2007,2007,11,9,17,,979.8,981.1,979.8,3082.432,35.2,12.4,35.3,13.3,33.8,11,25,29,23,2.5,99,8.6
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 18:00,09/11/2007,2007,11,9,18,,978.9,979.8,978.9,2409.598,35.8,11.6,36,12.5,34.7,10.1,23,26,21,2.5,112,8.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 19:00,09/11/2007,2007,11,9,19,,978.5,979,978.5,1560.612,34.9,11.4,35.8,12.1,34.8,9.9,24,25,21,3.1,105,6.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 20:00,09/11/2007,2007,11,9,20,,978.7,978.7,978.5,627.241,33.9,10.6,35.4,12.3,33.4,9.2,24,28,21,2.3,116,6.8
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 21:00,09/11/2007,2007,11,9,21,,979.1,979.1,978.7,16.235,26.4,16.1,33.8,16.9,26.4,10.9,53,55,24,0.2,156,5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 22:00,09/11/2007,2007,11,9,22,,979.8,979.8,979,0,25.6,15.5,26.5,18,25.1,14.9,54,63,51,1.5,124,2.9
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,09/11/2007 23:00,09/11/2007,2007,11,9,23,,980.4,980.4,979.8,,24.8,15.9,25.8,17.4,24.5,14.9,58,64,51,1.3,139,3
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,10/11/2007 0:00,10/11/2007,2007,11,10,0,,981.2,981.2,980.4,,24,16.8,25.2,17.5,24,15.3,64,66,54,2,129,2.4
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,10/11/2007 1:00,10/11/2007,2007,11,10,1,,981.9,982,981.2,,30.2,12.5,30.6,16.8,24,12,34,64,32,3.6,119,7.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,10/11/2007 2:00,10/11/2007,2007,11,10,2,,982.2,982.2,981.9,,29.3,14.1,30.3,14.1,29.2,12.5,39,40,34,4.3,99,7.5
178,SÃO GONÇALO,237,-6.835777,-38.311583,A333,São Gonçalo,RJ,10/11/2007 3:00,10/11/2007,2007,11,10,3,,981.7,982.2,981.7,,26.8,15.3,29.4,15.3,26.8,14.1,49,49,39,1.4,91,7.5
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 0:00,31/10/2006,2006,10,31,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 1:00,31/10/2006,2006,10,31,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 2:00,31/10/2006,2006,10,31,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 3:00,31/10/2006,2006,10,31,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 4:00,31/10/2006,2006,10,31,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 5:00,31/10/2006,2006,10,31,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 6:00,31/10/2006,2006,10,31,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 7:00,31/10/2006,2006,10,31,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 8:00,31/10/2006,2006,10,31,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 9:00,31/10/2006,2006,10,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 10:00,31/10/2006,2006,10,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 11:00,31/10/2006,2006,10,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 12:00,31/10/2006,2006,10,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 13:00,31/10/2006,2006,10,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 14:00,31/10/2006,2006,10,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 15:00,31/10/2006,2006,10,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,VITÓRIA,9,-20.271094,-40.306069,A612,Vitória,ES,31/10/2006 16:00,31/10/2006,2006,10,31,16,,1010.9,1011.8,1010.9,2477.841,27.4,22,27.7,22.5,26.2,21.2,72,76,71,4.3,28,10.3
